id,exercise_id,step_number,instruction,created_at
449,australian-pull-ups-feet-elevated,3,"На мощном вдохе подтяните тело вверх, сгибая руки в локтях и поднимая грудь к перекладине. Увеличенный угол наклона создает большую нагрузку, поэтому контролируйте движение особенно тщательно. Держите тело прямым на протяжении всего движения.",2025-01-15T10:00:00Z
450,australian-pull-ups-feet-elevated,4,"Подтягивайтесь до тех пор, пока грудь почти не коснется перекладины. В верхней точке сведите лопатки вместе и напрягите мышцы спины, задержитесь на 1 секунду для максимального сокращения мышц.",2025-01-15T10:00:00Z
451,australian-pull-ups-feet-elevated,5,"На выдохе медленно и контролируемо опустите тело в исходное положение, полностью выпрямляя руки. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений или падения тела.",2025-01-15T10:00:00Z
452,australian-pull-ups-underhand-grip,1,"Найдите перекладину (турник или брусья) на высоте примерно на уровне талии или чуть выше. Лягте под перекладину, расположив тело прямо под ней. Возьмитесь за перекладину обратным хватом (ладони направлены к себе) на ширине плеч или чуть уже.",2025-01-15T10:00:00Z
453,australian-pull-ups-underhand-grip,2,"Выпрямите руки и тело, создав прямую линию от головы до пяток. Ноги должны быть выпрямлены, стопы на полу. Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Обратный хват создает больший акцент на бицепсы. Это исходное положение.",2025-01-15T10:00:00Z
454,australian-pull-ups-underhand-grip,3,"На мощном вдохе подтяните тело вверх, сгибая руки в локтях и поднимая грудь к перекладине. Обратный хват позволяет лучше активировать бицепсы. Держите тело прямым на протяжении всего движения, не допуская провисания таза или поднятия ягодиц.",2025-01-15T10:00:00Z
455,australian-pull-ups-underhand-grip,4,"Подтягивайтесь до тех пор, пока грудь почти не коснется перекладины. В верхней точке сведите лопатки вместе и напрягите мышцы спины и бицепсы, задержитесь на 1 секунду для максимального сокращения мышц.",2025-01-15T10:00:00Z
456,australian-pull-ups-underhand-grip,5,"На выдохе медленно и контролируемо опустите тело в исходное положение, полностью выпрямляя руки. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений или падения тела.",2025-01-15T10:00:00Z
457,dumbbell-one-arm-row,1,"Поставьте скамью горизонтально и возьмите гантель в одну руку. Поставьте одно колено и одноименную руку на скамью для опоры. Другая нога стоит на полу, слегка отставлена назад для стабильности. Спина прямая, параллельна полу. Это исходное положение.",2025-01-15T10:00:00Z
458,dumbbell-one-arm-row,2,"Свободной рукой возьмите гантель нейтральным хватом (ладонь направлена к телу). Рука полностью выпрямлена, гантель висит внизу. Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Не допускайте провисания таза или ротации позвоночника.",2025-01-15T10:00:00Z
459,dumbbell-one-arm-row,3,"На мощном вдохе подтяните гантель к поясу, ведя локтем назад и вверх. Держите локоть близко к телу, не разводите его в сторону. Сведите лопатку рабочей стороны к позвоночнику, напрягая мышцы спины.",2025-01-15T10:00:00Z
460,dumbbell-one-arm-row,4,"В верхней точке гантель должна быть на уровне пояса или чуть выше. Локоть должен быть согнут под углом примерно 90 градусов. Задержитесь на 1 секунду, максимально напрягая мышцы спины и бицепс. Не допускайте ротации корпуса.",2025-01-15T10:00:00Z
461,dumbbell-one-arm-row,5,"На выдохе медленно и контролируемо опустите гантель в исходное положение, полностью выпрямляя руку. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений или инерции. Повторите для другой стороны.",2025-01-15T10:00:00Z
462,dumbbell-bent-over-row,1,"Возьмите две гантели в руки нейтральным хватом (ладони направлены друг к другу). Встаньте, ноги на ширине плеч, слегка согните колени. Наклонитесь вперед, сохраняя прямую спину, пока корпус не будет параллелен полу или под углом примерно 45 градусов.",2025-01-15T10:00:00Z
463,dumbbell-bent-over-row,2,"Руки полностью выпрямлены, гантели висят внизу. Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Голова должна быть в нейтральном положении, взгляд направлен вниз. Не допускайте округления спины или поднятия головы. Это исходное положение.",2025-01-15T10:00:00Z
464,dumbbell-bent-over-row,3,"На мощном вдохе одновременно подтяните обе гантели к поясу, ведя локти назад и вверх. Держите локти близко к телу, не разводите их в стороны. Сведите обе лопатки к позвоночнику, напрягая мышцы спины.",2025-01-15T10:00:00Z
465,dumbbell-bent-over-row,4,"В верхней точке гантели должны быть на уровне пояса или чуть выше. Локти должны быть согнуты под углом примерно 90 градусов. Задержитесь на 1 секунду, максимально напрягая мышцы спины и бицепсы. Держите корпус стабильным.",2025-01-15T10:00:00Z
466,dumbbell-bent-over-row,5,"На выдохе медленно и контролируемо опустите гантели в исходное положение, полностью выпрямляя руки. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений или инерции. Повторите движение.",2025-01-15T10:00:00Z
467,dumbbell-incline-bench-row,1,"Установите наклонную скамью под углом 30-45 градусов. Возьмите две гантели в руки нейтральным хватом (ладони направлены друг к другу). Лягте на скамью лицом вниз, грудь и живот должны быть на скамье, ноги устойчиво стоят на полу.",2025-01-15T10:00:00Z
468,dumbbell-incline-bench-row,2,"Руки полностью выпрямлены, гантели висят внизу по бокам от скамьи. Голова должна быть в нейтральном положении, можно смотреть вперед или вниз. Напрягите мышцы пресса для дополнительной стабилизации. Это исходное положение.",2025-01-15T10:00:00Z
469,dumbbell-incline-bench-row,3,"На мощном вдохе одновременно подтяните обе гантели к поясу, ведя локти назад и вверх. Держите локти близко к телу, не разводите их в стороны. Сведите обе лопатки к позвоночнику, напрягая мышцы спины.",2025-01-15T10:00:00Z
470,dumbbell-incline-bench-row,4,"В верхней точке гантели должны быть на уровне пояса или чуть выше. Локти должны быть согнуты под углом примерно 90 градусов. Задержитесь на 1 секунду, максимально напрягая мышцы спины и бицепсы. Не отрывайте грудь от скамьи.",2025-01-15T10:00:00Z
471,dumbbell-incline-bench-row,5,"На выдохе медленно и контролируемо опустите гантели в исходное положение, полностью выпрямляя руки. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений или инерции. Повторите движение.",2025-01-15T10:00:00Z
472,plank-row,1,"Примите положение планки с упором на гантели: возьмите две гантели в руки нейтральным хватом и встаньте в планку, опираясь на гантели. Руки на ширине плеч, полностью выпрямлены. Тело выпрямлено от головы до пяток, образуя прямую линию.",2025-01-15T10:00:00Z
473,plank-row,2,"Напрягите мышцы пресса, ягодиц и ног для стабилизации корпуса. Голова должна быть в нейтральном положении, взгляд направлен вниз. Не допускайте провисания таза, поднятия ягодиц или прогиба в пояснице. Это исходное положение.",2025-01-15T10:00:00Z
474,plank-row,3,"На мощном вдохе подтяните одну гантель к поясу, ведя локоть назад и вверх. Держите локоть близко к телу. Сведите лопатку рабочей стороны к позвоночнику, напрягая мышцы спины. Вторая рука остается на месте, удерживая планку.",2025-01-15T10:00:00Z
475,plank-row,4,"В верхней точке гантель должна быть на уровне пояса или чуть выше. Локоть должен быть согнут под углом примерно 90 градусов. Задержитесь на 1 секунду, максимально напрягая мышцы спины, бицепс и кор. Не допускайте ротации корпуса или смещения таза.",2025-01-15T10:00:00Z
476,plank-row,5,"На выдохе медленно и контролируемо опустите гантель в исходное положение, полностью выпрямляя руку и возвращая ее на пол. Контролируйте движение на протяжении всей амплитуды. Повторите для другой стороны, чередуя руки.",2025-01-15T10:00:00Z
477,plank-row,6,"На протяжении всего упражнения поддерживайте стабильность корпуса в планке. Не допускайте провисания таза, поднятия ягодиц или смещения веса в сторону. Дышите ритмично, синхронизируя дыхание с движением каждой руки.",2025-01-15T10:00:00Z
478,barbell-bent-over-row,1,"Встаньте перед штангой, ноги на ширине плеч. Наклонитесь вперед, согнув колени и отведя таз назад, пока корпус не будет почти параллелен полу. Возьмите штангу хватом шире плеч, ладони направлены от себя.",2025-01-15T10:00:00Z
479,barbell-bent-over-row,2,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной, лопатки сведенными. Голова должна быть в нейтральном положении, взгляд направлен вниз. Это исходное положение.",2025-01-15T10:00:00Z
480,barbell-bent-over-row,3,"На выдохе мощно подтяните штангу к нижней части груди или верхней части живота, сводя лопатки вместе. Локти должны двигаться вдоль тела, не разводите их в стороны.",2025-01-15T10:00:00Z
481,barbell-bent-over-row,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины. Держите корпус неподвижным, не раскачивайтесь и не используйте инерцию.",2025-01-15T10:00:00Z
482,barbell-bent-over-row,5,"На вдохе медленно и контролируемо опустите штангу вниз, полностью выпрямляя руки, но не расслабляя мышцы спины. Вернитесь в исходное положение и повторите.",2025-01-15T10:00:00Z
483,barbell-bent-over-row-underhand,1,"Встаньте перед штангой, ноги на ширине плеч. Наклонитесь вперед, согнув колени и отведя таз назад, пока корпус не будет почти параллелен полу. Возьмите штангу хватом на ширине плеч, ладони направлены к себе (обратный хват).",2025-01-15T10:00:00Z
484,barbell-bent-over-row-underhand,2,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной, лопатки сведенными. Голова должна быть в нейтральном положении, взгляд направлен вниз. Это исходное положение.",2025-01-15T10:00:00Z
485,barbell-bent-over-row-underhand,3,"На выдохе мощно подтяните штангу к нижней части груди или верхней части живота, сводя лопатки вместе. Локти должны быть прижаты к телу, обратный хват позволяет лучше активировать бицепсы.",2025-01-15T10:00:00Z
486,barbell-bent-over-row-underhand,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы. Держите корпус неподвижным, не раскачивайтесь и не используйте инерцию.",2025-01-15T10:00:00Z
487,barbell-bent-over-row-underhand,5,"На вдохе медленно и контролируемо опустите штангу вниз, полностью выпрямляя руки, но не расслабляя мышцы спины. Вернитесь в исходное положение и повторите.",2025-01-15T10:00:00Z
488,yates-row,1,"Встаньте перед штангой, ноги на ширине плеч. Наклонитесь вперед под углом 30-45 градусов (более вертикальное положение, чем в классической тяге). Возьмите штангу хватом на ширине плеч или чуть уже, ладони направлены от себя.",2025-01-15T10:00:00Z
489,yates-row,2,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной, лопатки сведенными. Более вертикальное положение снижает нагрузку на поясницу. Это исходное положение.",2025-01-15T10:00:00Z
490,yates-row,3,"На выдохе мощно подтяните штангу к нижней части груди или верхней части живота, сводя лопатки вместе. Локти должны двигаться вдоль тела, акцент на верхнюю часть спины и задние дельты.",2025-01-15T10:00:00Z
491,yates-row,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы верхней части спины и задние дельты. Держите корпус неподвижным.",2025-01-15T10:00:00Z
492,yates-row,5,"На вдохе медленно и контролируемо опустите штангу вниз, полностью выпрямляя руки. Вернитесь в исходное положение и повторите.",2025-01-15T10:00:00Z
493,pendlay-row,1,"Поставьте штангу на пол перед собой. Встаньте над штангой, ноги на ширине плеч. Наклонитесь вперед, согнув колени и отведя таз назад, пока корпус не будет почти параллелен полу (горизонтальное положение).",2025-01-15T10:00:00Z
494,pendlay-row,2,"Возьмите штангу хватом шире плеч, ладони направлены от себя. Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной. Штанга должна лежать на полу. Это исходное положение.",2025-01-15T10:00:00Z
495,pendlay-row,3,"На выдохе мощно и взрывно подтяните штангу от пола к нижней части груди или верхней части живота, сводя лопатки вместе. Движение должно быть быстрым и контролируемым.",2025-01-15T10:00:00Z
496,pendlay-row,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины. Держите корпус неподвижным, не раскачивайтесь.",2025-01-15T10:00:00Z
497,pendlay-row,5,"На вдохе медленно и контролируемо опустите штангу на пол, полностью выпрямляя руки. Штанга должна полностью остановиться на полу перед следующим повторением. Это ключевая особенность тяги Пендлея.",2025-01-15T10:00:00Z
498,ez-bar-bent-over-row,1,"Встаньте перед EZ-грифом, ноги на ширине плеч. Наклонитесь вперед, согнув колени и отведя таз назад, пока корпус не будет почти параллелен полу. Возьмите EZ-гриф хватом на ширине плеч, используя изогнутые части грифа для более естественного положения запястий.",2025-01-15T10:00:00Z
499,ez-bar-bent-over-row,2,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной, лопатки сведенными. Изогнутая форма грифа обеспечивает более комфортное положение для запястий и локтей. Это исходное положение.",2025-01-15T10:00:00Z
500,ez-bar-bent-over-row,3,"На выдохе мощно подтяните EZ-гриф к нижней части груди или верхней части живота, сводя лопатки вместе. Локти должны двигаться вдоль тела.",2025-01-15T10:00:00Z
501,ez-bar-bent-over-row,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины. Держите корпус неподвижным, не раскачивайтесь.",2025-01-15T10:00:00Z
502,ez-bar-bent-over-row,5,"На вдохе медленно и контролируемо опустите EZ-гриф вниз, полностью выпрямляя руки, но не расслабляя мышцы спины. Вернитесь в исходное положение и повторите.",2025-01-15T10:00:00Z
503,swiss-bar-row,1,"Встаньте перед швейцарским грифом, ноги на ширине плеч. Наклонитесь вперед, согнув колени и отведя таз назад, пока корпус не будет почти параллелен полу. Возьмите швейцарский гриф нейтральным хватом (ладони направлены друг к другу), используя параллельные рукоятки.",2025-01-15T10:00:00Z
504,swiss-bar-row,2,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите спину прямой, грудь расправленной, лопатки сведенными. Нейтральный хват обеспечивает более естественное положение плеч и снижает нагрузку на суставы. Это исходное положение.",2025-01-15T10:00:00Z
505,swiss-bar-row,3,"На выдохе мощно подтяните швейцарский гриф к нижней части груди или верхней части живота, сводя лопатки вместе. Локти должны быть прижаты к телу.",2025-01-15T10:00:00Z
506,swiss-bar-row,4,"В верхней точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины. Держите корпус неподвижным, не раскачивайтесь.",2025-01-15T10:00:00Z
507,swiss-bar-row,5,"На вдохе медленно и контролируемо опустите швейцарский гриф вниз, полностью выпрямляя руки, но не расслабляя мышцы спины. Вернитесь в исходное положение и повторите.",2025-01-15T10:00:00Z
508,cable-seated-row,1,"Сядьте на тренажер, поставьте ноги на платформу и слегка согните колени. Плотно прижмите стопы к платформе для стабильности.",2025-01-15T10:00:00Z
509,cable-seated-row,2,"Возьмите рукоятку обеими руками прямым хватом (ладони направлены вниз), руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
510,cable-seated-row,3,"Напрягите мышцы пресса и спины, слегка отклоните корпус назад, сохраняя прямую спину.",2025-01-15T10:00:00Z
511,cable-seated-row,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти.",2025-01-15T10:00:00Z
512,cable-seated-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины.",2025-01-15T10:00:00Z
513,cable-seated-row,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
514,cable-standing-row,1,"Встаньте перед тренажером, ноги на ширине плеч, колени слегка согнуты. Слегка наклоните корпус вперед, сохраняя прямую спину.",2025-01-15T10:00:00Z
515,cable-standing-row,2,"Возьмите рукоятку обеими руками прямым хватом (ладони направлены вниз), руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
516,cable-standing-row,3,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса, сохраняя нейтральное положение позвоночника.",2025-01-15T10:00:00Z
517,cable-standing-row,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти.",2025-01-15T10:00:00Z
518,cable-standing-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины.",2025-01-15T10:00:00Z
519,cable-standing-row,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
520,cable-one-arm-row,1,"Встаньте боком к тренажеру, ноги на ширине плеч, колени слегка согнуты. Слегка наклоните корпус вперед, сохраняя прямую спину.",2025-01-15T10:00:00Z
521,cable-one-arm-row,2,"Возьмите рукоятку одной рукой прямым хватом (ладонь направлена вниз), рука полностью выпрямлена. Свободную руку можно положить на бедро для стабильности.",2025-01-15T10:00:00Z
522,cable-one-arm-row,3,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса, предотвращая ротацию позвоночника.",2025-01-15T10:00:00Z
523,cable-one-arm-row,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатку к позвоночнику и сгибая локоть.",2025-01-15T10:00:00Z
524,cable-one-arm-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины.",2025-01-15T10:00:00Z
525,cable-one-arm-row,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руку.",2025-01-15T10:00:00Z
526,cable-wide-grip-row,1,"Сядьте на тренажер или встаньте перед ним, поставьте ноги на платформу (если сидя) или на ширине плеч (если стоя).",2025-01-15T10:00:00Z
527,cable-wide-grip-row,2,"Возьмите рукоятку широким хватом (шире плеч) прямым хватом (ладони направлены вниз), руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
528,cable-wide-grip-row,3,"Напрягите мышцы пресса и спины, слегка отклоните корпус назад (если сидя) или сохраните прямой корпус (если стоя).",2025-01-15T10:00:00Z
529,cable-wide-grip-row,4,"На вдохе мощно подтяните рукоятку к верхней части груди, сводя лопатки вместе и сгибая локти под углом 90 градусов.",2025-01-15T10:00:00Z
530,cable-wide-grip-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы верхней части спины.",2025-01-15T10:00:00Z
531,cable-wide-grip-row,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
532,cable-close-grip-row,1,"Сядьте на тренажер или встаньте перед ним, поставьте ноги на платформу (если сидя) или на ширине плеч (если стоя).",2025-01-15T10:00:00Z
533,cable-close-grip-row,2,"Возьмите рукоятку узким хватом (уже плеч) прямым хватом (ладони направлены вниз), руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
534,cable-close-grip-row,3,"Напрягите мышцы пресса и спины, слегка отклоните корпус назад (если сидя) или сохраните прямой корпус (если стоя).",2025-01-15T10:00:00Z
535,cable-close-grip-row,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти близко к корпусу.",2025-01-15T10:00:00Z
536,cable-close-grip-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы.",2025-01-15T10:00:00Z
537,cable-close-grip-row,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
539,cable-horizontal-row-underhand-grip,1,"Сядьте на тренажер или встаньте перед ним, поставьте ноги на платформу (если сидя) или на ширине плеч (если стоя).",2025-01-15T10:00:00Z
540,cable-horizontal-row-underhand-grip,2,"Возьмите рукоятку обратным хватом (ладони направлены вверх), руки на ширине плеч или уже, руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
541,cable-horizontal-row-underhand-grip,3,"Напрягите мышцы пресса и спины, слегка отклоните корпус назад (если сидя) или сохраните прямой корпус (если стоя).",2025-01-15T10:00:00Z
542,cable-horizontal-row-underhand-grip,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти, максимально активируя бицепсы.",2025-01-15T10:00:00Z
543,cable-horizontal-row-underhand-grip,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы.",2025-01-15T10:00:00Z
544,cable-horizontal-row-underhand-grip,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
545,cable-horizontal-row-neutral-grip,1,"Сядьте на тренажер или встаньте перед ним, поставьте ноги на платформу (если сидя) или на ширине плеч (если стоя).",2025-01-15T10:00:00Z
546,cable-horizontal-row-neutral-grip,2,"Возьмите рукоятку нейтральным хватом (ладони направлены друг к другу), используя параллельные рукоятки или V-образную рукоятку, руки полностью выпрямлены. Это исходное положение.",2025-01-15T10:00:00Z
547,cable-horizontal-row-neutral-grip,3,"Напрягите мышцы пресса и спины, слегка отклоните корпус назад (если сидя) или сохраните прямой корпус (если стоя).",2025-01-15T10:00:00Z
548,cable-horizontal-row-neutral-grip,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти близко к корпусу.",2025-01-15T10:00:00Z
549,cable-horizontal-row-neutral-grip,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы.",2025-01-15T10:00:00Z
550,cable-horizontal-row-neutral-grip,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
551,cable-crossover-row-high,1,"Встаньте в центре кроссовера, ноги на ширине плеч, колени слегка согнуты. Возьмите рукоятки кабелей, закрепленных в верхней точке крепления.",2025-01-15T10:00:00Z
552,cable-crossover-row-high,2,"Слегка наклоните корпус вперед, сохраняя прямую спину. Руки выпрямлены и слегка разведены в стороны, ладони направлены вниз. Это исходное положение.",2025-01-15T10:00:00Z
553,cable-crossover-row-high,3,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите грудь расправленной, лопатки сведенными.",2025-01-15T10:00:00Z
554,cable-crossover-row-high,4,"На вдохе мощно подтяните рукоятки к груди, сводя лопатки вместе и сгибая локти, двигая их вниз и внутрь.",2025-01-15T10:00:00Z
555,cable-crossover-row-high,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы верхней части спины.",2025-01-15T10:00:00Z
556,cable-crossover-row-high,6,"На выдохе медленно и контролируемо верните рукоятки в исходное положение, полностью выпрямляя руки и возвращая их вверх.",2025-01-15T10:00:00Z
557,cable-crossover-row-low,1,"Встаньте в центре кроссовера, ноги на ширине плеч, колени слегка согнуты. Возьмите рукоятки кабелей, закрепленных в нижней точке крепления.",2025-01-15T10:00:00Z
558,cable-crossover-row-low,2,"Слегка наклоните корпус вперед, сохраняя прямую спину. Руки выпрямлены и направлены вниз, ладони направлены друг к другу или вперед. Это исходное положение.",2025-01-15T10:00:00Z
559,cable-crossover-row-low,3,"Напрягите мышцы пресса и ягодиц для стабилизации корпуса. Держите грудь расправленной, лопатки сведенными.",2025-01-15T10:00:00Z
560,cable-crossover-row-low,4,"На вдохе мощно подтяните рукоятки к поясу, сводя лопатки вместе и сгибая локти, двигая их вверх и внутрь.",2025-01-15T10:00:00Z
561,cable-crossover-row-low,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы.",2025-01-15T10:00:00Z
562,cable-crossover-row-low,6,"На выдохе медленно и контролируемо верните рукоятки в исходное положение, полностью выпрямляя руки и возвращая их вниз.",2025-01-15T10:00:00Z
563,cable-horizontal-row-kneeling,1,"Встаньте на колени перед тренажером, расположив колени на мягком коврике или подушке. Ноги могут быть скрещены или разведены для стабильности.",2025-01-15T10:00:00Z
564,cable-horizontal-row-kneeling,2,"Возьмите рукоятку прямым хватом (ладонь направлена вниз), руки полностью выпрямлены. Слегка отклоните корпус назад, сохраняя прямую спину. Это исходное положение.",2025-01-15T10:00:00Z
565,cable-horizontal-row-kneeling,3,"Напрягите мышцы пресса, ягодиц и спины для стабилизации корпуса. Держите грудь расправленной, лопатки сведенными.",2025-01-15T10:00:00Z
566,cable-horizontal-row-kneeling,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти близко к корпусу.",2025-01-15T10:00:00Z
567,cable-horizontal-row-kneeling,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы.",2025-01-15T10:00:00Z
568,cable-horizontal-row-kneeling,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки.",2025-01-15T10:00:00Z
569,hammer-strength-row,1,"Сядьте на сиденье тренажера, плотно прижав грудь к подушке. Стопы должны быть устойчиво поставлены на платформу для ног.",2025-11-08T20:00:00Z
570,hammer-strength-row,2,"Возьмите рукоятки тренажера хватом на ширине плеч или чуть шире. Руки полностью выпрямлены, лопатки слегка разведены. Это исходное положение.",2025-11-08T20:00:00Z
571,hammer-strength-row,3,"Напрягите мышцы пресса и спины для стабилизации корпуса. Держите грудь расправленной, сохраняя естественный прогиб в пояснице.",2025-11-08T20:00:00Z
572,hammer-strength-row,4,"На вдохе мощно подтяните рукоятки к поясу, сводя лопатки вместе и сгибая локти близко к корпусу. Движение должно быть синхронным для обеих рук.",2025-11-08T20:00:00Z
573,hammer-strength-row,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы. Рукоятки должны быть на уровне пояса или чуть выше.",2025-11-08T20:00:00Z
574,hammer-strength-row,6,"На выдохе медленно и контролируемо верните рукоятки в исходное положение, полностью выпрямляя руки и возвращая лопатки в исходное положение.",2025-11-08T20:00:00Z
575,t-bar-row-machine,1,"Сядьте на сиденье тренажера, плотно прижав грудь к подушке. Стопы должны быть устойчиво поставлены на платформу для ног.",2025-11-08T20:00:00Z
576,t-bar-row-machine,2,"Возьмите рукоятку Т-образного тренажера двумя руками хватом на ширине плеч или чуть шире. Руки полностью выпрямлены, лопатки слегка разведены. Это исходное положение.",2025-11-08T20:00:00Z
577,t-bar-row-machine,3,"Напрягите мышцы пресса и спины для стабилизации корпуса. Держите грудь расправленной, сохраняя естественный прогиб в пояснице.",2025-11-08T20:00:00Z
578,t-bar-row-machine,4,"На вдохе мощно подтяните рукоятку к поясу, сводя лопатки вместе и сгибая локти близко к корпусу.",2025-11-08T20:00:00Z
579,t-bar-row-machine,5,"В конечной точке сделайте паузу на 1 секунду, максимально сжимая мышцы спины и бицепсы. Рукоятка должна быть на уровне пояса или чуть выше.",2025-11-08T20:00:00Z
580,t-bar-row-machine,6,"На выдохе медленно и контролируемо верните рукоятку в исходное положение, полностью выпрямляя руки и возвращая лопатки в исходное положение.",2025-11-08T20:00:00Z
581,trx-row,1,"Подойдите к TRX петлям и возьмитесь за рукоятки хватом на ширине плеч, ладони направлены друг к другу. Отойдите назад, наклоняя корпус назад, пока руки не будут полностью выпрямлены. Стопы должны быть устойчиво поставлены на пол.",2025-11-30T19:52:21Z
582,trx-row,2,"Напрягите мышцы пресса и ягодиц, чтобы тело было прямым от головы до пяток. Активно контролируйте стабильность TRX петель, не допуская их раскачивания. Сделайте глубокий вдох и подготовьтесь к подтягиванию.",2025-11-30T19:52:21Z
583,trx-row,3,"На мощном выдохе подтяните тело к рукояткам TRX, активно вовлекая широчайшие мышцы, ромбовидные, средние дельты и бицепсы. Контролируйте петли на протяжении всего движения, держите локти направленными назад.",2025-11-30T19:52:21Z
584,trx-row,4,"Подтягивайтесь до тех пор, пока грудь не окажется на уровне рукояток или руки не согнутся в локтях под углом 90 градусов. В верхней точке сведите лопатки вместе и напрягите мышцы спины.",2025-11-30T19:52:21Z
