id,exercise_id,level,message,related_body_part,recommendations,created_at
223,australian-pull-ups,important,"Следите за положением тела - провисание таза или поднятие ягодиц нарушает прямую линию и снижает эффективность. Напрягайте мышцы пресса и ягодиц на протяжении всего движения.",spine,"{""recommendations"":[""Напрягайте мышцы пресса и ягодиц для поддержания прямой линии"",""Представьте, что держите монету между ягодицами"",""Не допускайте провисания таза или поднятия ягодиц""]}",2025-01-15T10:00:00Z
224,australian-pull-ups,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Дышите ритмично и контролируемо.",spine,"{""recommendations"":[""Выдох при опускании тела, вдох при подтягивании вверх"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
225,australian-pull-ups-feet-elevated,important,"Следите за стабильностью ног на возвышении - скольжение ног может привести к потере равновесия и травме. Убедитесь, что ноги надежно зафиксированы на возвышении.",legs,"{""recommendations"":[""Используйте устойчивое возвышение с нескользящей поверхностью"",""Начинайте с низкого возвышения и постепенно увеличивайте высоту"",""При скольжении ног прекратите упражнение и проверьте устойчивость возвышения""]}",2025-01-15T10:00:00Z
226,australian-pull-ups-feet-elevated,important,"Следите за положением тела - увеличенный угол наклона создает большую нагрузку. Провисание таза или поднятие ягодиц нарушает прямую линию и снижает эффективность.",spine,"{""recommendations"":[""Напрягайте мышцы пресса и ягодиц для поддержания прямой линии"",""Не допускайте провисания таза или поднятия ягодиц"",""Контролируйте движение особенно тщательно при увеличенном угле""]}",2025-01-15T10:00:00Z
227,australian-pull-ups-feet-elevated,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Дышите ритмично и контролируемо.",spine,"{""recommendations"":[""Выдох при опускании тела, вдох при подтягивании вверх"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
228,australian-pull-ups-underhand-grip,important,"Следите за положением запястий - обратный хват создает дополнительную нагрузку на запястья. При дискомфорте в запястьях используйте прямой хват или уменьшите ширину хвата.",wrist,"{""recommendations"":[""Используйте хват на ширине плеч или чуть уже"",""При дискомфорте в запястьях переключитесь на прямой хват"",""Не сгибайте запястья во время выполнения упражнения""]}",2025-01-15T10:00:00Z
229,australian-pull-ups-underhand-grip,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Дышите ритмично и контролируемо.",spine,"{""recommendations"":[""Выдох при опускании тела, вдох при подтягивании вверх"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
230,australian-pull-ups,important,"Следите за высотой перекладины - слишком низкая перекладина может привести к касанию головой пола, а слишком высокая усложняет упражнение. Перекладина должна быть на уровне талии или чуть выше.",shoulder,"{""recommendations"":[""Используйте перекладину на высоте примерно на уровне талии"",""При слишком низкой перекладине подложите что-то под голову для безопасности"",""При слишком высокой перекладине используйте возвышение для ног""]}",2025-01-15T10:00:00Z
231,australian-pull-ups-underhand-grip,important,"Следите за положением локтей - обратный хват требует контроля локтей для правильной активации бицепсов. Не разводите локти слишком широко, держите их близко к корпусу.",elbow,"{""recommendations"":[""Держите локти направленными вниз и близко к корпусу"",""Не разводите локти в стороны во время подтягивания"",""Контролируйте движение для максимальной активации бицепсов""]}",2025-01-15T10:00:00Z
232,dumbbell-one-arm-row,critical,"НИКОГДА не допускайте ротации позвоночника при подтягивании гантели! Ротация может привести к серьезным травмам спины. Напрягайте мышцы кора для стабилизации.",spine,"{""recommendations"":[""Напрягайте мышцы пресса и ягодиц для стабилизации корпуса"",""Держите корпус параллельно полу на протяжении всего движения"",""При появлении боли в спине немедленно прекратите упражнение""]}",2025-01-15T10:00:00Z
233,dumbbell-one-arm-row,important,"Следите за положением локтя - не разводите его в сторону, это может привести к травме плеча. Держите локоть близко к телу на протяжении всего движения.",shoulder,"{""recommendations"":[""Держите локоть направленным назад и близко к телу"",""Не разводите локоть в стороны во время подтягивания"",""Контролируйте движение для правильной активации мышц спины""]}",2025-01-15T10:00:00Z
234,dumbbell-one-arm-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Дышите ритмично и контролируемо.",spine,"{""recommendations"":[""Выдох при опускании гантели, вдох при подтягивании к поясу"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
235,dumbbell-bent-over-row,critical,"НИКОГДА не округляйте спину! Округление спины может привести к серьезным травмам позвоночника. Держите спину прямой и параллельной полу на протяжении всего упражнения.",spine,"{""recommendations"":[""Держите спину прямой и параллельной полу"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При появлении боли в спине немедленно прекратите упражнение""]}",2025-01-15T10:00:00Z
236,dumbbell-bent-over-row,important,"Следите за положением локтей - не разводите их в стороны, это может привести к травме плеч. Держите локти близко к телу на протяжении всего движения.",shoulder,"{""recommendations"":[""Держите локти направленными назад и близко к телу"",""Не разводите локти в стороны во время подтягивания"",""Контролируйте движение для правильной активации мышц спины""]}",2025-01-15T10:00:00Z
237,dumbbell-bent-over-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Дышите ритмично и контролируемо.",spine,"{""recommendations"":[""Выдох при опускании гантелей, вдох при подтягивании к поясу"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
238,dumbbell-incline-bench-row,critical,"НИКОГДА не отрывайте грудь от скамьи при подтягивании! Отрыв груди нарушает стабильность и может привести к травме позвоночника. Держите грудь и живот плотно прижатыми к скамье на протяжении всего упражнения.",spine,"{""recommendations"":[""Держите грудь и живот плотно прижатыми к скамье на протяжении всего движения"",""Напрягайте мышцы пресса для дополнительной стабилизации"",""При появлении боли в спине немедленно прекратите упражнение""]}",2025-01-15T10:00:00Z
239,dumbbell-incline-bench-row,important,"Следите за положением локтей - не разводите их в стороны, это может привести к травме плеч. Держите локти близко к телу на протяжении всего движения.",shoulder,"{""recommendations"":[""Держите локти направленными назад и близко к телу"",""Не разводите локти в стороны во время подтягивания"",""Контролируйте движение для правильной активации мышц спины""]}",2025-01-15T10:00:00Z
240,dumbbell-incline-bench-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление. Положение лицом вниз требует особого контроля дыхания.",spine,"{""recommendations"":[""Выдох при опускании гантелей, вдох при подтягивании к поясу"",""Дышите глубоко и ритмично"",""При головокружении или дискомфорте прекратите упражнение""]}",2025-01-15T10:00:00Z
241,plank-row,critical,"НИКОГДА не допускайте ротации позвоночника при подтягивании гантели! Ротация в планке может привести к серьезным травмам спины. Напрягайте мышцы кора для максимальной стабилизации.",spine,"{""recommendations"":[""Напрягайте мышцы пресса, ягодиц и ног для стабилизации корпуса"",""Держите корпус в прямой линии от головы до пяток"",""При появлении боли в спине немедленно прекратите упражнение""]}",2025-01-15T10:00:00Z
242,plank-row,important,"Следите за положением таза - не допускайте провисания или поднятия ягодиц. Это нарушает правильную технику планки и может привести к травме спины.",spine,"{""recommendations"":[""Напрягайте ягодицы и пресс для поддержания прямой линии тела"",""Представьте, что держите монету между ягодицами"",""Регулярно проверяйте положение тела в зеркале""]}",2025-01-15T10:00:00Z
243,plank-row,important,"Следите за положением локтя - не разводите его в сторону, это может привести к травме плеча и нарушить стабильность планки. Держите локоть близко к телу на протяжении всего движения.",shoulder,"{""recommendations"":[""Держите локоть направленным назад и близко к телу"",""Не разводите локоть в стороны во время подтягивания"",""Контролируйте движение для правильной активации мышц спины и стабильности планки""]}",2025-01-15T10:00:00Z
244,barbell-bent-over-row,critical,"НИКОГДА не округляйте спину во время выполнения упражнения! Округление позвоночника под нагрузкой может привести к серьезным травмам межпозвоночных дисков.",spine,"{""recommendations"":[""Держите спину прямой на протяжении всего движения"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""Если не можете удержать прямую спину, уменьшите вес""]}",2025-01-15T10:00:00Z
245,barbell-bent-over-row,important,"Следите за положением головы - она должна быть в нейтральном положении, взгляд направлен вниз. Не запрокидывайте голову вверх, это может привести к травме шейного отдела позвоночника.",spine,"{""recommendations"":[""Держите голову в нейтральном положении"",""Взгляд должен быть направлен вниз, а не вперед или вверх"",""Представьте, что держите теннисный мяч между подбородком и грудью""]}",2025-01-15T10:00:00Z
246,barbell-bent-over-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление и снизить стабильность корпуса.",spine,"{""recommendations"":[""Выдох при подтягивании, вдох при опускании"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
247,barbell-bent-over-row-underhand,critical,"НИКОГДА не округляйте спину во время выполнения упражнения! Округление позвоночника под нагрузкой может привести к серьезным травмам межпозвоночных дисков.",spine,"{""recommendations"":[""Держите спину прямой на протяжении всего движения"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""Если не можете удержать прямую спину, уменьшите вес""]}",2025-01-15T10:00:00Z
248,barbell-bent-over-row-underhand,important,"Обратный хват создает большую нагрузку на бицепсы - не используйте слишком большие веса, это может привести к травме бицепса или локтевого сустава.",shoulder,"{""recommendations"":[""Начинайте с легких весов для освоения техники"",""При боли в бицепсе или локте прекратите упражнение"",""Используйте меньший вес, чем в тяге прямым хватом""]}",2025-01-15T10:00:00Z
249,barbell-bent-over-row-underhand,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление.",spine,"{""recommendations"":[""Выдох при подтягивании, вдох при опускании"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
250,yates-row,important,"Более вертикальное положение не означает расслабление - продолжайте держать спину прямой и напрягать мышцы корпуса на протяжении всего движения.",spine,"{""recommendations"":[""Держите спину прямой даже в более вертикальном положении"",""Напрягайте мышцы пресса и ягодиц"",""Не расслабляйте корпус""]}",2025-01-15T10:00:00Z
251,yates-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление.",spine,"{""recommendations"":[""Выдох при подтягивании, вдох при опускании"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
252,pendlay-row,critical,"НИКОГДА не округляйте спину во время выполнения упражнения! Горизонтальное положение корпуса требует особого контроля, округление позвоночника под нагрузкой может привести к серьезным травмам.",spine,"{""recommendations"":[""Держите спину прямой на протяжении всего движения"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""Если не можете удержать прямую спину, уменьшите вес или используйте другой вариант тяги""]}",2025-01-15T10:00:00Z
253,pendlay-row,important,"Каждое повторение должно начинаться с полной остановки штанги на полу - не используйте инерцию от предыдущего повторения, это нарушает технику упражнения.",shoulder,"{""recommendations"":[""Делайте паузу между повторениями"",""Позволяйте штанге полностью остановиться на полу"",""Не используйте раскачивание или инерцию""]}",2025-01-15T10:00:00Z
254,pendlay-row,notice,"Взрывное движение требует особого контроля дыхания - делайте глубокий вдох перед каждым повторением, мощный выдох при подтягивании.",spine,"{""recommendations"":[""Глубокий вдох перед началом движения"",""Мощный выдох при подтягивании"",""Вдох при возвращении штанги на пол""]}",2025-01-15T10:00:00Z
255,ez-bar-bent-over-row,important,"Следите за положением запястий - используйте изогнутые части EZ-грифа для более естественного положения, не сгибайте запястья чрезмерно.",shoulder,"{""recommendations"":[""Используйте изогнутые части грифа"",""Держите запястья в нейтральном положении"",""При дискомфорте в запястьях уменьшите вес""]}",2025-01-15T10:00:00Z
256,ez-bar-bent-over-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление.",spine,"{""recommendations"":[""Выдох при подтягивании, вдох при опускании"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
257,swiss-bar-row,important,"Нейтральный хват обеспечивает более естественное положение плеч, но это не означает, что можно расслабляться - продолжайте держать спину прямой и контролировать движение.",spine,"{""recommendations"":[""Держите спину прямой на протяжении всего движения"",""Напрягайте мышцы пресса и ягодиц"",""Используйте правильный хват на параллельных рукоятках""]}",2025-01-15T10:00:00Z
258,swiss-bar-row,notice,"Контролируйте дыхание - не задерживайте его во время выполнения упражнения, это может повысить артериальное давление.",spine,"{""recommendations"":[""Выдох при подтягивании, вдох при опускании"",""Дышите глубоко и ритмично"",""При головокружении прекратите упражнение""]}",2025-01-15T10:00:00Z
258,cable-seated-row,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
259,cable-seated-row,notice,"Не используйте инерцию для подтягивания рукоятки - движение должно быть контролируемым и медленным.",shoulder,"{""recommendations"":[""Контролируйте движение на всех этапах"",""Не раскачивайтесь корпусом"",""Используйте подходящий вес для правильной техники""]}",2025-01-15T10:00:00Z
260,cable-standing-row,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
261,cable-standing-row,notice,"Поддерживайте стабильность корпуса - не допускайте раскачивания. Напрягайте мышцы пресса и ягодиц.",core,"{""recommendations"":[""Напрягайте мышцы пресса на протяжении всего движения"",""Держите ягодицы напряженными"",""Не раскачивайтесь корпусом""]}",2025-01-15T10:00:00Z
262,cable-one-arm-row,critical,"КРИТИЧЕСКИ ВАЖНО: Предотвращайте ротацию позвоночника - корпус должен оставаться неподвижным. Ротация может привести к серьезной травме позвоночника.",spine,"{""recommendations"":[""Напрягайте мышцы пресса для стабилизации"",""Держите корпус неподвижным"",""При ротации уменьшите вес или используйте двустороннюю тягу""]}",2025-01-15T10:00:00Z
263,cable-one-arm-row,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки"",""При дискомфорте в спине используйте двустороннюю тягу""]}",2025-01-15T10:00:00Z
264,cable-wide-grip-row,important,"Широкий хват требует хорошей гибкости плеч. При дискомфорте в плечевых суставах используйте более узкий хват или альтернативные упражнения.",shoulder,"{""recommendations"":[""Убедитесь в достаточной гибкости плеч перед выполнением"",""При дискомфорте используйте средний или узкий хват"",""Не разводите локти слишком широко""]}",2025-01-15T10:00:00Z
265,cable-wide-grip-row,notice,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки""]}",2025-01-15T10:00:00Z
266,cable-close-grip-row,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
267,cable-close-grip-row,notice,"Держите локти близко к корпусу - не разводите их в стороны. Это обеспечивает правильную технику и акцент на бицепсы.",shoulder,"{""recommendations"":[""Держите локти под углом 45 градусов к корпусу"",""Не разводите локти в стороны"",""Контролируйте движение на всех этапах""]}",2025-01-15T10:00:00Z
268,cable-horizontal-row-underhand-grip,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
269,cable-horizontal-row-underhand-grip,notice,"Не используйте инерцию для подтягивания рукоятки - движение должно быть контролируемым и медленным.",shoulder,"{""recommendations"":[""Контролируйте движение на всех этапах"",""Не раскачивайтесь корпусом"",""Используйте подходящий вес для правильной техники""]}",2025-01-15T10:00:00Z
270,cable-horizontal-row-neutral-grip,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса для поддержания правильной осанки"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
271,cable-horizontal-row-neutral-grip,notice,"Нейтральный хват обеспечивает более естественное положение плеч, но все равно следите за техникой выполнения.",shoulder,"{""recommendations"":[""Держите локти близко к корпусу"",""Контролируйте движение на всех этапах"",""При дискомфорте в плечах уменьшите вес""]}",2025-01-15T10:00:00Z
272,cable-crossover-row-high,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
273,cable-crossover-row-high,notice,"Поддерживайте стабильность корпуса - не допускайте раскачивания. Напрягайте мышцы пресса и ягодиц.",core,"{""recommendations"":[""Напрягайте мышцы пресса на протяжении всего движения"",""Держите ягодицы напряженными"",""Не раскачивайтесь корпусом""]}",2025-01-15T10:00:00Z
274,cable-crossover-row-low,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
275,cable-crossover-row-low,notice,"Поддерживайте стабильность корпуса - не допускайте раскачивания. Напрягайте мышцы пресса и ягодиц.",core,"{""recommendations"":[""Напрягайте мышцы пресса на протяжении всего движения"",""Держите ягодицы напряженными"",""Не раскачивайтесь корпусом""]}",2025-01-15T10:00:00Z
276,cable-horizontal-row-kneeling,important,"Следите за положением спины - она должна оставаться прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-01-15T10:00:00Z
277,cable-horizontal-row-kneeling,notice,"Поддерживайте стабильность корпуса на коленях - не допускайте раскачивания. Напрягайте мышцы пресса, ягодиц и спины.",core,"{""recommendations"":[""Напрягайте мышцы пресса на протяжении всего движения"",""Держите ягодицы напряженными"",""Используйте мягкий коврик для комфорта коленей""]}",2025-01-15T10:00:00Z
278,hammer-strength-row,critical,"ВСЕГДА фиксируйте блины и проверяйте упоры перед началом подхода. Соскальзывающий груз может привести к травме плечевого пояса и спины.",shoulder,"{""recommendations"":[""Используйте замки или стопора на штангах тренажёра перед каждым подходом"",""Проверяйте, что платформа и упоры установлены симметрично"",""Не перегружайте тренажёр суммарным весом сверх паспортной нормы""]}",2025-11-08T20:00:00Z
279,hammer-strength-row,important,"Следите за положением спины - она должна оставаться прямой с естественным прогибом в пояснице. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной и прижатой к подушке"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-11-08T20:00:00Z
280,hammer-strength-row,notice,"Контролируйте синхронность движения обеих рук. Независимые рычаги позволяют выравнивать дисбаланс, но движение должно быть скоординированным.",shoulder,"{""recommendations"":[""Начинайте движение обеими руками одновременно"",""Подтягивайте рукоятки с одинаковой скоростью"",""При асимметрии снизьте вес и сосредоточьтесь на технике""]}",2025-11-08T20:00:00Z
281,t-bar-row-machine,critical,"ВСЕГДА фиксируйте блины и проверяйте упоры перед началом подхода. Соскальзывающий груз может привести к травме плечевого пояса и спины.",shoulder,"{""recommendations"":[""Используйте замки или стопора на штанге тренажёра перед каждым подходом"",""Проверяйте, что платформа и упоры установлены правильно"",""Не перегружайте тренажёр суммарным весом сверх паспортной нормы""]}",2025-11-08T20:00:00Z
282,t-bar-row-machine,important,"Следите за положением спины - она должна оставаться прямой с естественным прогибом в пояснице. Округление спины может привести к травме позвоночника.",spine,"{""recommendations"":[""Держите грудь расправленной и прижатой к подушке"",""Напрягайте мышцы пресса и ягодиц для стабилизации"",""При дискомфорте в спине уменьшите вес""]}",2025-11-08T20:00:00Z
283,t-bar-row-machine,notice,"Правильное положение сиденья и высота подушки - отрегулируйте тренажер так, чтобы подушка находилась на уровне груди. Неправильная настройка может привести к нарушению техники.",shoulder,"{""recommendations"":[""Подушка должна быть на уровне середины груди"",""Плечи должны быть параллельны полу в исходном положении"",""При необходимости попросите тренера помочь с настройкой""]}",2025-11-08T20:00:00Z
284,trx-row,important,"Активно контролируйте стабильность TRX петель на протяжении всего движения. Не допускайте раскачивания или разворота петель, это создает опасную нагрузку на плечевые суставы и может привести к потере контроля и травме.",shoulder,"{""recommendations"":[""Держите локти направленными назад"",""Активно сопротивляйтесь раскачиванию петель"",""Контролируйте петли на протяжении всей амплитуды движения"",""При потере контроля немедленно остановитесь и вернитесь к более простому варианту""]}",2025-11-30T19:52:21Z
285,trx-row,important,"Требуется сила кора для предотвращения провисания таза и поддержания прямой линии тела. Если не можете удерживать правильное положение, вернитесь к более вертикальному углу наклона или к тяге на тренажере для развития базовой силы.",spine,"{""recommendations"":[""Освойте сначала тягу на тренажере"",""Развивайте силу планки до 60+ секунд"",""Напрягайте кор и ягодицы на протяжении всего движения"",""Прекратите упражнение при потере контроля или провисании таза""]}",2025-11-30T19:52:21Z
286,trx-row,notice,"Регулируйте сложность изменением угла наклона тела - чем ближе к вертикали, тем легче. Начинайте с более вертикального положения и постепенно увеличивайте наклон по мере роста силы.",shoulder,"{""recommendations"":[""Начинайте с угла 45-60 градусов"",""Постепенно увеличивайте наклон по мере роста силы"",""Не начинайте с максимального наклона без подготовки""]}",2025-11-30T19:52:21Z
287,trx-row-wide-grip,important,"Широкий хват требует хорошей гибкости плечевых суставов. Не начинайте с широкого хвата, если чувствуете дискомфорт в плечах - это может привести к травме. Сначала развивайте гибкость плеч и освойте базовый вариант тяги.",shoulder,"{""recommendations"":[""Освойте сначала базовую TRX тягу"",""Развивайте гибкость плеч перед широким хватом"",""При дискомфорте уменьшите ширину хвата или используйте более вертикальный угол""]}",2025-11-30T19:52:21Z
288,trx-row-wide-grip,important,"Активно контролируйте стабильность TRX петель на протяжении всего движения. Широкий хват увеличивает риск раскачивания петель. Не допускайте раскачивания или разворота петель, это создает опасную нагрузку на плечевые суставы.",shoulder,"{""recommendations"":[""Держите локти направленными назад и широко"",""Активно сопротивляйтесь раскачиванию петель"",""Контролируйте петли на протяжении всей амплитуды движения""]}",2025-11-30T19:52:21Z
289,trx-row-wide-grip,notice,"Требуется сила кора для предотвращения провисания таза и поддержания прямой линии тела. Широкий хват требует большего контроля. Напрягайте кор и ягодицы для поддержания стабильности на протяжении всего движения.",spine,"{""recommendations"":[""Напрягайте кор и ягодицы на протяжении всего движения"",""Прекратите упражнение при потере контроля или провисании таза""]}",2025-11-30T19:52:21Z
290,trx-row-close-grip,important,"Активно контролируйте стабильность TRX петель на протяжении всего движения. Не допускайте раскачивания или разворота петель, это создает опасную нагрузку на плечевые суставы и может привести к потере контроля и травме.",shoulder,"{""recommendations"":[""Держите локти направленными назад и близко к корпусу"",""Активно сопротивляйтесь раскачиванию петель"",""Контролируйте петли на протяжении всей амплитуды движения""]}",2025-11-30T19:52:21Z
291,trx-row-close-grip,important,"Требуется сила кора для предотвращения провисания таза и поддержания прямой линии тела. Напрягайте кор и ягодицы для поддержания стабильности на протяжении всего движения.",spine,"{""recommendations"":[""Напрягайте кор и ягодицы на протяжении всего движения"",""Прекратите упражнение при потере контроля или провисании таза""]}",2025-11-30T19:52:21Z
