id,exercise_id,mistake,created_at
372,cable-pulldown-seated,"Использование инерции и раскачивание - снижает эффективность и может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
373,cable-pulldown-seated,"Неполная амплитуда движения - недотягивание рукояток до груди снижает эффективность. Подтягивайте до касания верхней части груди.",2025-01-15T10:00:00Z
374,cable-pulldown-seated,"Отрыв стоп от пола - нарушает стабильность корпуса. Держите ноги устойчиво поставленными на пол на протяжении всего упражнения.",2025-01-15T10:00:00Z
375,australian-pull-ups,"Провисание таза или поднятие ягодиц - нарушает прямую линию тела и снижает эффективность упражнения. Напрягайте мышцы пресса и ягодиц для поддержания прямой линии.",2025-01-15T10:00:00Z
376,australian-pull-ups,"Слишком широкий или узкий хват - снижает эффективность упражнения и может вызвать дискомфорт в плечевых суставах. Используйте хват на ширине плеч или чуть шире.",2025-01-15T10:00:00Z
377,australian-pull-ups,"Неполная амплитуда движения - недотягивание груди до перекладины снижает эффективность. Подтягивайтесь до касания грудью перекладины.",2025-01-15T10:00:00Z
378,australian-pull-ups,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
379,australian-pull-ups,"Сгибание ног в коленях - нарушает стабильность корпуса и снижает эффективность. Держите ноги выпрямленными на протяжении всего упражнения.",2025-01-15T10:00:00Z
380,australian-pull-ups-feet-elevated,"Провисание таза или поднятие ягодиц - нарушает прямую линию тела и снижает эффективность упражнения. Напрягайте мышцы пресса и ягодиц для поддержания прямой линии.",2025-01-15T10:00:00Z
381,australian-pull-ups-feet-elevated,"Слишком высокое возвышение для ног - создает чрезмерный угол наклона и может привести к потере контроля. Начинайте с низкого возвышения и постепенно увеличивайте высоту.",2025-01-15T10:00:00Z
382,australian-pull-ups-feet-elevated,"Неполная амплитуда движения - недотягивание груди до перекладины снижает эффективность. Подтягивайтесь до касания грудью перекладины.",2025-01-15T10:00:00Z
383,australian-pull-ups-feet-elevated,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
384,australian-pull-ups-feet-elevated,"Скольжение ног с возвышения - нарушает стабильность и может привести к травме. Убедитесь, что ноги надежно зафиксированы на возвышении.",2025-01-15T10:00:00Z
385,australian-pull-ups-underhand-grip,"Провисание таза или поднятие ягодиц - нарушает прямую линию тела и снижает эффективность упражнения. Напрягайте мышцы пресса и ягодиц для поддержания прямой линии.",2025-01-15T10:00:00Z
386,australian-pull-ups-underhand-grip,"Слишком широкий хват при обратном хвате - снижает активацию бицепсов и может вызвать дискомфорт в запястьях. Используйте хват на ширине плеч или чуть уже.",2025-01-15T10:00:00Z
387,australian-pull-ups-underhand-grip,"Неполная амплитуда движения - недотягивание груди до перекладины снижает эффективность. Подтягивайтесь до касания грудью перекладины.",2025-01-15T10:00:00Z
388,australian-pull-ups-underhand-grip,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
389,australian-pull-ups-underhand-grip,"Сгибание ног в коленях - нарушает стабильность корпуса и снижает эффективность. Держите ноги выпрямленными на протяжении всего упражнения.",2025-01-15T10:00:00Z
390,dumbbell-one-arm-row,"Ротация корпуса при подтягивании гантели - нарушает стабильность позвоночника и может привести к травме. Напрягайте мышцы кора и держите корпус параллельно полу.",2025-01-15T10:00:00Z
391,dumbbell-one-arm-row,"Разведение локтя в сторону - снижает эффективность упражнения и может привести к травме плеча. Держите локоть близко к телу на протяжении всего движения.",2025-01-15T10:00:00Z
392,dumbbell-one-arm-row,"Округление спины - нарушает правильную технику и может привести к травме. Держите спину прямой и параллельной полу на протяжении всего упражнения.",2025-01-15T10:00:00Z
393,dumbbell-one-arm-row,"Использование инерции при подтягивании - снижает эффективность упражнения. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений.",2025-01-15T10:00:00Z
394,dumbbell-one-arm-row,"Неполная амплитуда движения - недотягивание гантели до пояса снижает эффективность. Подтягивайте гантель до уровня пояса или чуть выше.",2025-01-15T10:00:00Z
395,dumbbell-bent-over-row,"Округление спины - нарушает правильную технику и может привести к травме. Держите спину прямой и параллельной полу на протяжении всего упражнения.",2025-01-15T10:00:00Z
396,dumbbell-bent-over-row,"Разведение локтей в стороны - снижает эффективность упражнения и может привести к травме плеч. Держите локти близко к телу на протяжении всего движения.",2025-01-15T10:00:00Z
397,dumbbell-bent-over-row,"Использование инерции при подтягивании - снижает эффективность упражнения. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений.",2025-01-15T10:00:00Z
398,dumbbell-bent-over-row,"Неполная амплитуда движения - недотягивание гантелей до пояса снижает эффективность. Подтягивайте гантели до уровня пояса или чуть выше.",2025-01-15T10:00:00Z
399,dumbbell-bent-over-row,"Поднятие головы вверх - нарушает нейтральное положение позвоночника. Держите голову в нейтральном положении, взгляд направлен вниз.",2025-01-15T10:00:00Z
400,dumbbell-incline-bench-row,"Отрыв груди от скамьи при подтягивании - нарушает стабильность и снижает эффективность. Держите грудь прижатой к скамье на протяжении всего движения.",2025-01-15T10:00:00Z
401,dumbbell-incline-bench-row,"Разведение локтей в стороны - снижает эффективность упражнения и может привести к травме плеч. Держите локти близко к телу на протяжении всего движения.",2025-01-15T10:00:00Z
402,dumbbell-incline-bench-row,"Использование инерции при подтягивании - снижает эффективность упражнения. Контролируйте движение на протяжении всей амплитуды, не допуская резких движений.",2025-01-15T10:00:00Z
403,dumbbell-incline-bench-row,"Неполная амплитуда движения - недотягивание гантелей до пояса снижает эффективность. Подтягивайте гантели до уровня пояса или чуть выше.",2025-01-15T10:00:00Z
404,dumbbell-incline-bench-row,"Неправильное положение ног - нарушает стабильность. Убедитесь, что ноги устойчиво стоят на полу, стопы на ширине плеч.",2025-01-15T10:00:00Z
405,plank-row,"Ротация корпуса при подтягивании гантели - нарушает стабильность позвоночника и может привести к травме. Напрягайте мышцы кора и держите корпус в прямой линии.",2025-01-15T10:00:00Z
406,plank-row,"Провисание таза или поднятие ягодиц - нарушает правильную технику планки и снижает эффективность. Держите тело в прямой линии от головы до пяток.",2025-01-15T10:00:00Z
407,plank-row,"Разведение локтя в сторону - снижает эффективность упражнения и может привести к травме плеча. Держите локоть близко к телу на протяжении всего движения.",2025-01-15T10:00:00Z
408,plank-row,"Использование инерции при подтягивании - снижает эффективность упражнения и нарушает стабильность планки. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
409,plank-row,"Смещение веса в сторону рабочей руки - нарушает стабильность планки. Равномерно распределяйте вес между обеими руками, даже когда одна рука подтягивает гантель.",2025-01-15T10:00:00Z
410,barbell-bent-over-row,"Округление спины: Держите спину прямой на протяжении всего движения, не допускайте округления позвоночника",2025-01-15T10:00:00Z
411,barbell-bent-over-row,"Использование инерции: Контролируйте движение на всех фазах, не раскачивайтесь и не используйте рывки",2025-01-15T10:00:00Z
412,barbell-bent-over-row,"Разведение локтей в стороны: Держите локти прижатыми к телу, не разводите их в стороны",2025-01-15T10:00:00Z
413,barbell-bent-over-row,"Неполная амплитуда: Подтягивайте штангу до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
414,barbell-bent-over-row,"Задержка дыхания: Дышите ритмично, выдох при подтягивании, вдох при опускании",2025-01-15T10:00:00Z
415,barbell-bent-over-row-underhand,"Округление спины: Держите спину прямой на протяжении всего движения, не допускайте округления позвоночника",2025-01-15T10:00:00Z
416,barbell-bent-over-row-underhand,"Использование инерции: Контролируйте движение на всех фазах, не раскачивайтесь и не используйте рывки",2025-01-15T10:00:00Z
417,barbell-bent-over-row-underhand,"Разведение локтей в стороны: Держите локти прижатыми к телу, обратный хват требует особого контроля локтей",2025-01-15T10:00:00Z
418,barbell-bent-over-row-underhand,"Неполная амплитуда: Подтягивайте штангу до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
419,barbell-bent-over-row-underhand,"Чрезмерное сгибание запястий: Держите запястья в нейтральном положении, не сгибайте их чрезмерно",2025-01-15T10:00:00Z
420,yates-row,"Слишком низкий наклон: Поддерживайте угол наклона корпуса 30-45 градусов, не наклоняйтесь слишком низко",2025-01-15T10:00:00Z
421,yates-row,"Округление спины: Держите спину прямой на протяжении всего движения, более вертикальное положение не означает расслабление",2025-01-15T10:00:00Z
422,yates-row,"Использование инерции: Контролируйте движение на всех фазах, не раскачивайтесь",2025-01-15T10:00:00Z
423,yates-row,"Неполная амплитуда: Подтягивайте штангу до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
424,yates-row,"Задержка дыхания: Дышите ритмично, выдох при подтягивании, вдох при опускании",2025-01-15T10:00:00Z
425,pendlay-row,"Неполная остановка на полу: Каждое повторение должно начинаться с полной остановки штанги на полу, это ключевая особенность упражнения",2025-01-15T10:00:00Z
426,pendlay-row,"Округление спины: Держите спину прямой на протяжении всего движения, горизонтальное положение требует особого контроля",2025-01-15T10:00:00Z
427,pendlay-row,"Использование инерции: Каждое повторение должно быть взрывным, но контролируемым, не используйте раскачивание",2025-01-15T10:00:00Z
428,pendlay-row,"Неполная амплитуда: Подтягивайте штангу до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
429,pendlay-row,"Слишком быстрый темп: Делайте паузу между повторениями, позволяя штанге полностью остановиться на полу",2025-01-15T10:00:00Z
430,ez-bar-bent-over-row,"Округление спины: Держите спину прямой на протяжении всего движения, не допускайте округления позвоночника",2025-01-15T10:00:00Z
431,ez-bar-bent-over-row,"Использование инерции: Контролируйте движение на всех фазах, не раскачивайтесь и не используйте рывки",2025-01-15T10:00:00Z
432,ez-bar-bent-over-row,"Неправильное положение рук на грифе: Используйте изогнутые части EZ-грифа для более естественного положения запястий",2025-01-15T10:00:00Z
433,ez-bar-bent-over-row,"Неполная амплитуда: Подтягивайте EZ-гриф до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
434,ez-bar-bent-over-row,"Задержка дыхания: Дышите ритмично, выдох при подтягивании, вдох при опускании",2025-01-15T10:00:00Z
435,swiss-bar-row,"Округление спины: Держите спину прямой на протяжении всего движения, не допускайте округления позвоночника",2025-01-15T10:00:00Z
436,swiss-bar-row,"Использование инерции: Контролируйте движение на всех фазах, не раскачивайтесь и не используйте рывки",2025-01-15T10:00:00Z
437,swiss-bar-row,"Неправильный хват: Используйте параллельные рукоятки швейцарского грифа для нейтрального хвата",2025-01-15T10:00:00Z
438,swiss-bar-row,"Неполная амплитуда: Подтягивайте швейцарский гриф до касания нижней части груди или верхней части живота",2025-01-15T10:00:00Z
439,swiss-bar-row,"Задержка дыхания: Дышите ритмично, выдох при подтягивании, вдох при опускании",2025-01-15T10:00:00Z
440,cable-seated-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
441,cable-seated-row,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
442,cable-seated-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
443,cable-seated-row,"Разведение локтей в стороны: Держите локти близко к корпусу, не разводите их в стороны. Это снижает эффективность упражнения и может привести к травме плеч.",2025-01-15T10:00:00Z
443,cable-seated-row,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
445,cable-standing-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
445,cable-standing-row,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
446,cable-standing-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
447,cable-standing-row,"Потеря стабильности корпуса: Напрягайте мышцы пресса и ягодиц для поддержания стабильности. Не допускайте раскачивания корпуса.",2025-01-15T10:00:00Z
448,cable-standing-row,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
450,cable-one-arm-row,"Ротация позвоночника: Следите за тем, чтобы корпус оставался неподвижным и не поворачивался в сторону рабочей руки. Напрягайте мышцы пресса для стабилизации.",2025-01-15T10:00:00Z
451,cable-one-arm-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
451,cable-one-arm-row,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
453,cable-one-arm-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руку в исходном положении.",2025-01-15T10:00:00Z
454,cable-one-arm-row,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к потере контроля.",2025-01-15T10:00:00Z
455,cable-wide-grip-row,"Чрезмерное разведение локтей: Держите локти под углом 90 градусов, не разводите их слишком широко. Это может привести к травме плечевых суставов.",2025-01-15T10:00:00Z
456,cable-wide-grip-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
457,cable-wide-grip-row,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
458,cable-wide-grip-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания груди и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
459,cable-wide-grip-row,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
460,cable-close-grip-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
461,cable-close-grip-row,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
462,cable-close-grip-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
463,cable-close-grip-row,"Разведение локтей в стороны: Держите локти близко к корпусу, не разводите их в стороны. Это снижает эффективность упражнения и акцент на бицепсы.",2025-01-15T10:00:00Z
464,cable-close-grip-row,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
465,cable-horizontal-row-underhand-grip,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
466,cable-horizontal-row-underhand-grip,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
467,cable-horizontal-row-underhand-grip,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
468,cable-horizontal-row-underhand-grip,"Разведение локтей в стороны: Держите локти близко к корпусу, не разводите их в стороны. Это снижает эффективность упражнения и акцент на бицепсы.",2025-01-15T10:00:00Z
469,cable-horizontal-row-underhand-grip,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
470,cable-horizontal-row-neutral-grip,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
471,cable-horizontal-row-neutral-grip,"Использование инерции: Не раскачивайтесь корпусом и не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
472,cable-horizontal-row-neutral-grip,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
473,cable-horizontal-row-neutral-grip,"Разведение локтей в стороны: Держите локти близко к корпусу, не разводите их в стороны. Это снижает эффективность упражнения.",2025-01-15T10:00:00Z
474,cable-horizontal-row-neutral-grip,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
475,cable-crossover-row-high,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
476,cable-crossover-row-high,"Раскачивание корпуса: Поддерживайте стабильность корпуса - не допускайте раскачивания. Напрягайте мышцы пресса и ягодиц.",2025-01-15T10:00:00Z
477,cable-crossover-row-high,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятки до касания груди и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
478,cable-crossover-row-high,"Использование инерции: Не используйте инерцию для подтягивания рукояток. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
479,cable-crossover-row-high,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
480,cable-crossover-row-low,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
481,cable-crossover-row-low,"Раскачивание корпуса: Поддерживайте стабильность корпуса - не допускайте раскачивания. Напрягайте мышцы пресса и ягодиц.",2025-01-15T10:00:00Z
482,cable-crossover-row-low,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятки до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
483,cable-crossover-row-low,"Использование инерции: Не используйте инерцию для подтягивания рукояток. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
484,cable-crossover-row-low,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
485,cable-horizontal-row-kneeling,"Округление спины: Следите за тем, чтобы спина оставалась прямой на протяжении всего движения. Округление спины может привести к травме позвоночника.",2025-01-15T10:00:00Z
486,cable-horizontal-row-kneeling,"Потеря стабильности: Поддерживайте стабильность корпуса на коленях - не допускайте раскачивания. Напрягайте мышцы пресса, ягодиц и спины.",2025-01-15T10:00:00Z
487,cable-horizontal-row-kneeling,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-01-15T10:00:00Z
488,cable-horizontal-row-kneeling,"Использование инерции: Не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным.",2025-01-15T10:00:00Z
489,cable-horizontal-row-kneeling,"Задержка дыхания: Дышите ритмично на протяжении всего движения. Задержка дыхания может повысить давление и привести к головокружению.",2025-01-15T10:00:00Z
490,hammer-strength-row,"Отрыв груди от подушки: Всегда держите грудь плотно прижатой к подушке тренажера. Отрыв груди нарушает стабильность и может привести к травме спины.",2025-11-08T20:00:00Z
491,hammer-strength-row,"Асимметричное движение рук: Следите за синхронностью движения обеих рук. Независимые рычаги позволяют выравнивать дисбаланс, но движение должно быть скоординированным.",2025-11-08T20:00:00Z
492,hammer-strength-row,"Округление спины: Следите за тем, чтобы спина оставалась прямой с естественным прогибом в пояснице. Округление спины может привести к травме позвоночника.",2025-11-08T20:00:00Z
493,hammer-strength-row,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятки до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-11-08T20:00:00Z
494,hammer-strength-row,"Использование инерции: Не используйте инерцию для подтягивания рукояток. Движение должно быть контролируемым и медленным на протяжении всей амплитуды.",2025-11-08T20:00:00Z
495,t-bar-row-machine,"Отрыв груди от подушки: Всегда держите грудь плотно прижатой к подушке тренажера. Отрыв груди нарушает стабильность и может привести к травме спины.",2025-11-08T20:00:00Z
496,t-bar-row-machine,"Округление спины: Следите за тем, чтобы спина оставалась прямой с естественным прогибом в пояснице. Округление спины может привести к травме позвоночника.",2025-11-08T20:00:00Z
497,t-bar-row-machine,"Неполная амплитуда: Не сокращайте амплитуду движения - подтягивайте рукоятку до касания пояса и полностью выпрямляйте руки в исходном положении.",2025-11-08T20:00:00Z
498,t-bar-row-machine,"Использование инерции: Не используйте инерцию для подтягивания рукоятки. Движение должно быть контролируемым и медленным на протяжении всей амплитуды.",2025-11-08T20:00:00Z
499,t-bar-row-machine,"Слишком широкий или узкий хват: Используйте хват на ширине плеч или чуть шире. Неправильный хват снижает эффективность упражнения и может вызвать дискомфорт в плечевых суставах.",2025-11-08T20:00:00Z
500,trx-row,"Раскачивание TRX петель и потеря контроля - может привести к потере равновесия и травме. Активно контролируйте петли на протяжении всего движения, не допускайте раскачивания.",2025-11-30T19:52:21Z
501,trx-row,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-30T19:52:21Z
502,trx-row,"Неполная амплитуда движения - недотягивание до рукояток или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-30T19:52:21Z
503,trx-row,"Отсутствие контроля при возвращении в исходное положение - слишком быстрое или резкое движение может привести к потере контроля над петлями. Возвращайтесь медленно и контролируемо.",2025-11-30T19:52:21Z
504,trx-row,"Неправильный угол наклона тела - слишком вертикальное или слишком горизонтальное положение снижает эффективность упражнения. Поддерживайте оптимальный угол наклона для максимальной нагрузки на мышцы спины.",2025-11-30T19:52:21Z
505,trx-row-wide-grip,"Раскачивание TRX петель и потеря контроля - может привести к потере равновесия и травме. Широкий хват увеличивает риск раскачивания. Активно контролируйте петли на протяжении всего движения.",2025-11-30T19:52:21Z
506,trx-row-wide-grip,"Чрезмерное растяжение плечевых суставов - широкий хват требует хорошей гибкости плеч. Если чувствуете дискомфорт, уменьшите ширину хвата или используйте более вертикальный угол наклона тела.",2025-11-30T19:52:21Z
507,trx-row-wide-grip,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-30T19:52:21Z
508,trx-row-wide-grip,"Неполная амплитуда движения - недотягивание до рукояток или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-30T19:52:21Z
509,trx-row-wide-grip,"Разведение локтей слишком широко - держите локти направленными назад, а не в стороны. Чрезмерное разведение локтей может привести к травме плечевых суставов.",2025-11-30T19:52:21Z
510,trx-row-close-grip,"Раскачивание TRX петель и потеря контроля - может привести к потере равновесия и травме. Активно контролируйте петли на протяжении всего движения, не допускайте раскачивания.",2025-11-30T19:52:21Z
511,trx-row-close-grip,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-30T19:52:21Z
512,trx-row-close-grip,"Неполная амплитуда движения - недотягивание до рукояток или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-30T19:52:21Z
513,trx-row-close-grip,"Отсутствие контроля при возвращении в исходное положение - слишком быстрое или резкое движение может привести к потере контроля над петлями. Возвращайтесь медленно и контролируемо.",2025-11-30T19:52:21Z
514,trx-row-close-grip,"Держание локтей слишком далеко от корпуса - при узком хвате локти должны быть близко к корпусу для максимальной активации бицепсов и центральной части широчайших.",2025-11-30T19:52:21Z
515,trx-row-archer,"Ротация корпуса при односторонней нагрузке - критическая ошибка, которая может привести к травме позвоночника. Максимально напрягайте кор и ягодицы для предотвращения ротации.",2025-11-30T19:52:21Z
516,trx-row-archer,"Раскачивание TRX петель и потеря контроля - односторонняя нагрузка увеличивает риск раскачивания. Активно контролируйте петли на протяжении всего движения, не допускайте потери контроля.",2025-11-30T19:52:21Z
517,trx-row-archer,"Неравномерное распределение нагрузки - убедитесь, что вес полностью смещен на рабочую руку, а вторая рука выпрямлена. Не распределяйте нагрузку равномерно между руками.",2025-11-30T19:52:21Z
518,trx-row-archer,"Провисание таза и нарушение прямой линии тела - односторонняя нагрузка требует максимального напряжения кора. Напрягайте кор, ягодицы и пресс для поддержания стабильности и предотвращения ротации.",2025-11-30T19:52:21Z
