id,type,name,description,difficulty,category,primary_muscle_group,tracking_type,location,minimum_experience,popularity_score,is_verified,certification_source,version,created_at,updated_at,metadata
dumbbell-one-arm-row,strength,Тяга гантели одной рукой в наклоне,"Базовое силовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов с акцентом на одностороннюю работу. Выполняется в наклоне с опорой одной рукой и коленом на скамью, тяга гантели одной рукой к поясу. Односторонняя работа развивает функциональную силу, улучшает межмышечную координацию и выявляет дисбалансы между сторонами тела. Требует хорошей стабильности корпуса и контроля движения для предотвращения ротации позвоночника. Отлично дополняет двусторонние тяги для полного развития мышц спины.",intermediate,strength-compound,back,weight-reps,gym,3,88,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""unilateral"",""core""],""estimatedDuration"":300,""caloriesPerMinute"":7,""searchKeywords"":[""тяга гантели одной рукой"",""dumbbell one arm row"",""one-arm row"",""односторонняя тяга"",""unilateral row"",""спина"",""back"",""одна рука"",""single arm row""],""localizations"":{""en"":{""name"":""Dumbbell One-Arm Row"",""description"":""Fundamental unilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed bent over with one hand and knee supported on a bench, pulling a dumbbell to the waist.""}}}"
dumbbell-bent-over-row,strength,Тяга гантелей в наклоне,"Классическое базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется в наклоне с одновременной тягой двух гантелей к поясу. Двусторонняя работа обеспечивает сбалансированную нагрузку и позволяет работать с большими весами. Отлично подходит для развития мышечной массы и силы верхней части спины. Требует хорошей стабильности корпуса и контроля движения для поддержания правильной техники.",intermediate,strength-compound,back,weight-reps,gym,3,90,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга гантелей в наклоне"",""dumbbell bent over row"",""bent over row"",""тяга в наклоне"",""row"",""спина"",""back"",""гантели"",""dumbbell row""],""localizations"":{""en"":{""name"":""Dumbbell Bent-Over Row"",""description"":""Classic bilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed bent over, pulling two dumbbells simultaneously to the waist.""}}}"
dumbbell-incline-bench-row,strength,Тяга гантелей на наклонной скамье,"Безопасное базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется лежа на наклонной скамье лицом вниз с тягой гантелей к поясу. Наклонная скамья обеспечивает поддержку корпуса и снижает нагрузку на поясницу, что делает упражнение безопасным для людей с проблемами спины. Позволяет сосредоточиться на работе мышц спины без необходимости стабилизации корпуса. Отлично подходит для начинающих и людей с ограничениями по здоровью спины.",beginner,strength-compound,back,weight-reps,gym,0,85,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""beginner-friendly"",""back"",""back-friendly"",""safe""],""estimatedDuration"":300,""caloriesPerMinute"":7,""searchKeywords"":[""тяга гантелей на наклонной скамье"",""dumbbell incline bench row"",""incline bench row"",""тяга на скамье"",""row на скамье"",""спина"",""back"",""безопасная тяга"",""supported row""],""localizations"":{""en"":{""name"":""Dumbbell Incline Bench Row"",""description"":""Safe bilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed lying face down on an inclined bench, pulling dumbbells to the waist. Provides core support and reduces lower back stress.""}}}"
plank-row,strength,Тяга в планке,"Продвинутое функциональное упражнение для развития широчайших мышц спины, ромбовидных, средних дельт, бицепсов и стабилизаторов корпуса. Выполняется в планке с поочередной тягой гантелей к поясу. Комбинация планки и тяги создает экстремальные требования к стабильности корпуса и координации. Односторонняя работа требует максимального напряжения кора для предотвращения ротации позвоночника. Отлично подходит для спортсменов и продвинутых любителей фитнеса, стремящихся развить функциональную силу и стабильность корпуса.",advanced,strength-compound,back,weight-reps,both,6,75,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""back"",""advanced-only"",""unilateral"",""core"",""functional""],""estimatedDuration"":300,""caloriesPerMinute"":9,""searchKeywords"":[""тяга в планке"",""plank row"",""renegade row"",""планка тяга"",""функциональная тяга"",""core row"",""спина"",""back"",""стабильность"",""stability""],""localizations"":{""en"":{""name"":""Plank Row (Renegade Row)"",""description"":""Advanced functional exercise combining plank position with alternating dumbbell rows. Targets latissimus dorsi, rhomboids, middle deltoids, biceps, and core stabilizers. Requires exceptional core stability and coordination.""}}}"
barbell-bent-over-row,strength,Тяга штанги в наклоне,"Классическое базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется в наклоне с тягой штанги к поясу прямым хватом. Позволяет работать с максимальными весами и является основой для развития силы и массы верхней части спины. Требует хорошей стабильности корпуса и контроля движения для поддержания правильной техники.",intermediate,strength-compound,back,weight-reps,gym,3,92,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга штанги в наклоне"",""barbell bent over row"",""bent over row"",""тяга в наклоне"",""row"",""спина"",""back"",""штанга"",""barbell row""],""localizations"":{""en"":{""name"":""Barbell Bent-Over Row"",""description"":""Classic bilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed bent over, pulling a barbell to the waist with overhand grip.""}}}"
barbell-bent-over-row-underhand,strength,Тяга штанги в наклоне обратным хватом,"Вариант тяги штанги в наклоне с обратным хватом (ладони направлены к себе), который создает больший акцент на бицепсы и нижнюю часть широчайших мышц спины. Обратный хват позволяет лучше активировать бицепсы и брахиалис, а также улучшает механику движения для некоторых атлетов. Отлично дополняет классическую тягу прямым хватом для полного развития мышц спины и рук.",intermediate,strength-compound,back,weight-reps,gym,3,88,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""biceps-focus"",""underhand""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга штанги обратным хватом"",""barbell bent over row underhand"",""underhand barbell row"",""тяга обратным хватом"",""reverse grip row"",""спина"",""back"",""бицепс"",""biceps row""],""localizations"":{""en"":{""name"":""Barbell Bent-Over Row with Underhand Grip"",""description"":""Bent-over row variation with underhand grip, maximizing biceps and lower lat activation. Excellent complement to overhand row for complete back and arm development.""}}}"
yates-row,strength,Тяга Ятса,"Вариант тяги штанги в наклоне, названный в честь Дориана Ятса. Выполняется с более вертикальным положением корпуса (около 30-45 градусов) и тягой штанги к нижней части груди или верхней части живота. Более вертикальное положение снижает нагрузку на поясницу и позволяет лучше активировать верхнюю часть спины и задние дельты. Отлично подходит для развития толщины спины и задних дельт.",intermediate,strength-compound,back,weight-reps,gym,3,85,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""upper-back-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга ятса"",""yates row"",""yates rowing"",""тяга ятса"",""верхняя часть спины"",""upper back"",""спина"",""back"",""dorian yates""],""localizations"":{""en"":{""name"":""Yates Row"",""description"":""Bent-over row variation with more upright torso position (30-45 degrees), pulling to lower chest/upper abdomen. Reduces lower back stress while maximizing upper back and rear deltoid activation.""}}}"
pendlay-row,strength,Тяга Пендлея,"Вариант тяги штанги в наклоне, названный в честь Гленна Пендлея. Выполняется с горизонтальным положением корпуса (почти параллельно полу) и тягой штанги от пола с полной остановкой между повторениями. Каждое повторение начинается с полной остановки штанги на полу, что устраняет использование инерции и требует максимальной силы для начала движения. Отлично развивает взрывную силу и технику тяги.",advanced,strength-compound,back,weight-reps,gym,6,80,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""advanced-only"",""explosive""],""estimatedDuration"":300,""caloriesPerMinute"":9,""searchKeywords"":[""тяга пендлея"",""pendlay row"",""pendlay rowing"",""тяга от пола"",""row from floor"",""взрывная тяга"",""explosive row"",""спина"",""back"",""glenn pendlay""],""localizations"":{""en"":{""name"":""Pendlay Row"",""description"":""Advanced rowing variation with horizontal torso position, pulling barbell from floor with full stop between reps. Eliminates momentum, requiring maximum force to initiate each repetition.""}}}"
ez-bar-bent-over-row,strength,Тяга EZ-грифа в наклоне,"Вариант тяги в наклоне с использованием EZ-грифа, который обеспечивает более естественное положение запястий и снижает нагрузку на суставы. Изогнутая форма грифа позволяет лучше распределить нагрузку между мышцами спины и бицепсами. Отлично подходит для людей с проблемами запястий или локтей, а также для разнообразия тренировок спины.",intermediate,strength-compound,back,weight-reps,gym,3,82,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""wrist-friendly"",""elbow-friendly""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга ez-грифа"",""ez bar bent over row"",""ez bar row"",""тяга изогнутого грифа"",""curved bar row"",""спина"",""back"",""ez-гриф"",""ez bar""],""localizations"":{""en"":{""name"":""EZ-Bar Bent-Over Row"",""description"":""Bent-over row variation using EZ-bar, providing more natural wrist position and reducing joint stress. Excellent for those with wrist or elbow issues.""}}}"
swiss-bar-row,strength,Тяга швейцарского грифа,"Вариант тяги в наклоне с использованием швейцарского грифа (нейтральный хват), который обеспечивает более естественное положение плеч и снижает нагрузку на плечевые суставы. Нейтральный хват позволяет лучше активировать мышцы спины и бицепсы, а также снижает риск травм плеч. Отлично подходит для людей с проблемами плеч или для разнообразия тренировок спины.",intermediate,strength-compound,back,weight-reps,gym,3,83,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""shoulder-friendly"",""neutral-grip""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга швейцарского грифа"",""swiss bar row"",""swiss bar bent over row"",""нейтральный хват тяга"",""neutral grip row"",""спина"",""back"",""швейцарский гриф"",""swiss bar""],""localizations"":{""en"":{""name"":""Swiss Bar Row"",""description"":""Bent-over row variation using Swiss bar with neutral grip, providing more natural shoulder position and reducing shoulder joint stress. Excellent for those with shoulder issues.""}}}"
cable-seated-row,strength,Тяга горизонтального блока сидя,"Классическое базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется сидя на тренажере с тягой рукоятки к поясу. Сидячее положение обеспечивает стабильность корпуса и позволяет сосредоточиться на правильной технике выполнения. Отлично подходит для развития силы и массы верхней части спины.",intermediate,strength-compound,back,weight-reps,gym,3,90,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""seated""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока"",""cable seated row"",""seated cable row"",""тяга сидя"",""row seated"",""спина"",""back"",""блочный тренажер"",""cable row""],""localizations"":{""en"":{""name"":""Cable Seated Row"",""description"":""Classic bilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed seated with cable machine, pulling handle to waist.""}}}"
cable-standing-row,strength,Тяга горизонтального блока стоя,"Функциональное базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется стоя с тягой рукоятки к поясу. Стоячее положение требует активной работы стабилизаторов корпуса и вовлекает больше мышц-стабилизаторов. Отлично подходит для развития функциональной силы и координации.",intermediate,strength-compound,back,weight-reps,gym,3,85,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""functional"",""standing""],""estimatedDuration"":300,""caloriesPerMinute"":9,""searchKeywords"":[""тяга горизонтального блока стоя"",""cable standing row"",""standing cable row"",""тяга стоя"",""row standing"",""спина"",""back"",""блочный тренажер"",""functional row""],""localizations"":{""en"":{""name"":""Cable Standing Row"",""description"":""Functional bilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed standing with cable machine, requiring core stabilization.""}}}"
cable-one-arm-row,strength,Тяга горизонтального блока одной рукой,"Одностороннее упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется стоя или сидя с тягой рукоятки одной рукой к поясу. Односторонняя работа позволяет выявить и исправить мышечные дисбалансы, а также требует максимального напряжения кора для стабилизации позвоночника. Отлично подходит для развития функциональной силы и коррекции асимметрии.",intermediate,strength-compound,back,weight-reps,gym,3,80,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""unilateral"",""cable-exercise"",""core-stability""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока одной рукой"",""cable one arm row"",""one arm cable row"",""тяга одной рукой"",""single arm row"",""спина"",""back"",""односторонняя тяга"",""unilateral row""],""localizations"":{""en"":{""name"":""Cable One-Arm Row"",""description"":""Unilateral pulling exercise targeting latissimus dorsi, rhomboids, middle deltoids, and biceps. Performed with cable machine, requiring core stabilization to prevent rotation.""}}}"
cable-wide-grip-row,strength,Тяга горизонтального блока широким хватом,"Вариант тяги горизонтального блока с широким хватом, который создает больший акцент на верхнюю часть спины, ромбовидные и средние дельты. Широкий хват требует хорошей гибкости плеч и позволяет лучше активировать верхнюю часть спины. Отлично дополняет классическую тягу для полного развития мышц спины.",intermediate,strength-compound,back,weight-reps,gym,3,82,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""wide-grip"",""upper-back-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока широким хватом"",""cable wide grip row"",""wide grip cable row"",""тяга широким хватом"",""wide grip row"",""спина"",""back"",""верхняя часть спины"",""upper back""],""localizations"":{""en"":{""name"":""Cable Wide-Grip Row"",""description"":""Bilateral rowing variation with wide grip, maximizing upper back, rhomboids, and middle deltoid activation. Requires good shoulder flexibility.""}}}"
cable-close-grip-row,strength,Тяга горизонтального блока узким хватом,"Вариант тяги горизонтального блока с узким хватом, который создает больший акцент на бицепсы и нижнюю часть широчайших мышц спины. Узкий хват позволяет лучше активировать бицепсы и брахиалис, а также улучшает механику движения для некоторых атлетов. Отлично дополняет классическую тягу для полного развития мышц спины и рук.",intermediate,strength-compound,back,weight-reps,gym,3,84,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""close-grip"",""biceps-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока узким хватом"",""cable close grip row"",""close grip cable row"",""тяга узким хватом"",""close grip row"",""спина"",""back"",""бицепс"",""biceps row""],""localizations"":{""en"":{""name"":""Cable Close-Grip Row"",""description"":""Bilateral rowing variation with close grip, maximizing biceps and lower lat activation. Excellent complement to standard row for complete back and arm development.""}}}"
cable-horizontal-row-underhand-grip,strength,Тяга горизонтального блока обратным хватом,"Вариант тяги горизонтального блока с обратным хватом (ладони направлены вверх), который максимально активирует бицепсы и брахиалис, а также нижнюю часть широчайших мышц спины. Обратный хват создает уникальный угол нагрузки и позволяет лучше проработать бицепсы. Отлично подходит для развития силы рук и дополнения классической тяги.",intermediate,strength-compound,back,weight-reps,gym,3,96,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""underhand-grip"",""biceps-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока обратным хватом"",""cable horizontal row underhand grip"",""underhand grip cable row"",""тяга обратным хватом"",""reverse grip row"",""спина"",""back"",""бицепс"",""biceps row""],""localizations"":{""en"":{""name"":""Cable Horizontal Row Underhand Grip"",""description"":""Bilateral rowing variation with underhand grip, maximizing biceps and brachialis activation along with lower lats. Excellent for arm strength development.""}}}"
cable-horizontal-row-neutral-grip,strength,Тяга горизонтального блока нейтральным хватом,"Вариант тяги горизонтального блока с нейтральным хватом (ладони направлены друг к другу), который обеспечивает более естественное положение плеч и снижает нагрузку на плечевые суставы. Нейтральный хват позволяет лучше активировать мышцы спины и бицепсы, а также снижает риск травм плеч. Отлично подходит для людей с проблемами плеч или для разнообразия тренировок спины.",intermediate,strength-compound,back,weight-reps,gym,3,93,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""neutral-grip"",""shoulder-friendly""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока нейтральным хватом"",""cable horizontal row neutral grip"",""neutral grip cable row"",""тяга нейтральным хватом"",""neutral grip row"",""спина"",""back"",""shoulder friendly"",""hammer grip row""],""localizations"":{""en"":{""name"":""Cable Horizontal Row Neutral Grip"",""description"":""Bilateral rowing variation with neutral grip, providing natural shoulder position and reducing shoulder joint stress. Excellent for those with shoulder issues.""}}}"
cable-crossover-row-high,strength,Тяга в кроссовере с верхней точки крепления,"Функциональное упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется в кроссовере с кабелями, закрепленными в верхней точке. Уникальный угол нагрузки создает акцент на верхнюю часть спины и позволяет лучше растягивать мышцы в нижней точке. Отлично подходит для развития функциональной силы и координации.",intermediate,strength-compound,back,weight-reps,gym,3,91,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""crossover"",""functional"",""upper-back-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в кроссовере сверху"",""cable crossover row high"",""high cable row"",""тяга с верхней точки"",""upper cable row"",""спина"",""back"",""кроссовер"",""cable crossover""],""localizations"":{""en"":{""name"":""Cable Crossover Row High"",""description"":""Functional rowing exercise with cables attached at high point, targeting upper back, rhomboids, and middle deltoids with unique angle of resistance.""}}}"
cable-crossover-row-low,strength,Тяга в кроссовере с нижней точки крепления,"Функциональное упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется в кроссовере с кабелями, закрепленными в нижней точке. Уникальный угол нагрузки создает акцент на нижнюю часть широчайших и позволяет лучше активировать мышцы спины. Отлично подходит для развития функциональной силы и координации.",intermediate,strength-compound,back,weight-reps,gym,3,94,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""crossover"",""functional"",""lower-lats-focus""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в кроссовере снизу"",""cable crossover row low"",""low cable row"",""тяга с нижней точки"",""lower cable row"",""спина"",""back"",""кроссовер"",""cable crossover""],""localizations"":{""en"":{""name"":""Cable Crossover Row Low"",""description"":""Functional rowing exercise with cables attached at low point, targeting lower lats, rhomboids, and middle deltoids with unique angle of resistance.""}}}"
cable-horizontal-row-kneeling,strength,Тяга горизонтального блока с колена,"Вариант тяги горизонтального блока, выполняемый с колена, который обеспечивает лучшую изоляцию мышц спины и бицепсов за счет исключения помощи от ног. Положение с колена требует активной работы кора для стабилизации и создает уникальный угол нагрузки. Отлично подходит для развития силы верхней части спины и коррекции техники.",intermediate,strength-compound,back,weight-reps,gym,3,89,true,NSCA,2.0.0,2025-01-15T10:00:00Z,2025-01-15T10:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""bilateral"",""cable-exercise"",""kneeling"",""core-stability""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга горизонтального блока с колена"",""cable horizontal row kneeling"",""kneeling cable row"",""тяга с колена"",""kneeling row"",""спина"",""back"",""изоляция"",""isolation row""],""localizations"":{""en"":{""name"":""Cable Horizontal Row Kneeling"",""description"":""Rowing variation performed kneeling, providing better back and biceps isolation by eliminating leg assistance. Requires active core stabilization.""}}}"
hammer-strength-row,strength,Тяга в тренажере Хаммер,"Силовое упражнение в тренажере Hammer Strength для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется сидя с упором груди в подушку, каждая рукоять движется по независимой траектории. Независимые рычаги позволяют выравнивать дисбаланс между правой и левой стороной, а фиксированная траектория обеспечивает безопасность и правильную технику. Отлично подходит для развития силы и массы спины без необходимости страховщика.",intermediate,strength-compound,back,weight-reps,gym,6,85,true,NSCA,2.0.0,2025-11-08T20:00:00Z,2025-11-08T20:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""machine"",""hammer-strength"",""bilateral""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в хаммере"",""hammer strength row"",""тяга тренажер хаммер"",""hammer row"",""спина"",""back"",""машина"",""machine row""],""localizations"":{""en"":{""name"":""Hammer Strength Row"",""description"":""Machine-based rowing exercise on Hammer Strength equipment with independent lever arms, targeting lats, rhomboids, middle deltoids and biceps. Provides safe bilateral training without spotter.""}}}"
t-bar-row-machine,strength,Т-тяга в тренажере,"Классическое базовое упражнение для развития широчайших мышц спины, ромбовидных, средних дельт и бицепсов. Выполняется в специальном Т-образном тренажере с упором груди в подушку и хватом рукоятки двумя руками. Фиксированная траектория движения обеспечивает безопасность и позволяет работать с большими весами без страховщика. Т-образная конструкция создает естественный угол нагрузки и позволяет лучше активировать мышцы спины. Отлично подходит для развития силы и массы верхней части тела.",intermediate,strength-compound,back,weight-reps,gym,6,88,true,NSCA,2.0.0,2025-11-08T20:00:00Z,2025-11-08T20:00:00Z,"{""tags"":[""upper-body"",""strength"",""compound"",""gym-equipment"",""back"",""machine"",""t-bar"",""bilateral""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""т-тяга"",""t-bar row"",""тяга т-образная"",""t-bar row machine"",""спина"",""back"",""машина"",""machine row""],""localizations"":{""en"":{""name"":""T-Bar Row Machine"",""description"":""Classic compound rowing exercise in T-bar machine with chest support, targeting lats, rhomboids, middle deltoids and biceps. Provides safe heavy lifting without spotter.""}}}"
trx-row,strength,Тяга в TRX,"Базовое упражнение с собственным весом для развития широчайших мышц спины, ромбовидных, средних дельт, бицепсов и стабилизаторов корпуса с использованием TRX петель. Выполняется стоя с наклоном корпуса назад, подтягивая тело к рукояткам TRX хватом на ширине плеч. Это классический базовый вариант TRX тяги, отлично подходит для начинающих. Нестабильность TRX требует контроля и координации, но меньшего, чем в более продвинутых вариантах. Можно регулировать сложность изменением угла наклона тела - чем ближе к вертикали, тем легче. TRX петли можно использовать как дома с дверным якорем, так и в зале.",beginner,strength-compound,back,bodyweight-reps,both,0,85,true,NSCA,2.0.0,2025-11-30T19:52:21Z,2025-11-30T19:52:21Z,"{""tags"":[""upper-body"",""strength"",""compound"",""bodyweight"",""back"",""beginner-friendly"",""unstable"",""functional"",""core""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в trx"",""trx row"",""trx тяга базовая"",""suspension trainer row"",""петли trx тяга"",""нестабильная поверхность"",""unstable surface"",""функциональная тяга"",""functional row""],""localizations"":{""en"":{""name"":""TRX Row"",""description"":""Basic bodyweight exercise targeting latissimus dorsi, rhomboids, middle deltoids, biceps, and core stabilizers using TRX suspension trainer. Performed standing with body leaning back, pulling body toward TRX handles with shoulder-width grip.""}}}"
trx-row-wide-grip,strength,Тяга в TRX широким хватом,"Упражнение с собственным весом для развития широчайших мышц спины, ромбовидных, средних дельт, бицепсов и стабилизаторов корпуса с использованием TRX петель. Выполняется стоя с наклоном корпуса назад, подтягивая тело к рукояткам TRX широким хватом (руки шире плеч). Широкий хват акцентирует нагрузку на внешнюю часть широчайших мышц и требует хорошей гибкости плечевых суставов. Нестабильность TRX в сочетании с широким хватом требует большего контроля и силы стабилизирующих мышц. Можно регулировать сложность изменением угла наклона тела. Отлично подходит для развития ширины спины и функциональной силы.",intermediate,strength-compound,back,bodyweight-reps,both,3,82,true,NSCA,2.0.0,2025-11-30T19:52:21Z,2025-11-30T19:52:21Z,"{""tags"":[""upper-body"",""strength"",""compound"",""bodyweight"",""back"",""intermediate-friendly"",""unstable"",""functional"",""core"",""wide-grip""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в trx широким хватом"",""trx row wide grip"",""trx тяга широкая"",""suspension trainer row wide"",""петли trx тяга широкая"",""нестабильная поверхность"",""unstable surface"",""функциональная тяга"",""functional row""],""localizations"":{""en"":{""name"":""TRX Row Wide Grip"",""description"":""Bodyweight exercise targeting latissimus dorsi, rhomboids, middle deltoids, biceps using TRX suspension trainer with wide grip. Performed standing with body leaning back, pulling body toward TRX handles with hands wider than shoulders.""}}}"
trx-row-close-grip,strength,Тяга в TRX узким хватом,"Упражнение с собственным весом для развития широчайших мышц спины, ромбовидных, средних дельт, бицепсов и стабилизаторов корпуса с использованием TRX петель. Выполняется стоя с наклоном корпуса назад, подтягивая тело к рукояткам TRX узким хватом (руки уже плеч). Узкий хват создает больший акцент на бицепсы и центральную часть широчайших мышц. Нестабильность TRX в сочетании с узким хватом требует большего контроля и координации. Можно регулировать сложность изменением угла наклона тела. Отлично подходит для развития толщины спины и бицепсов, а также функциональной силы.",intermediate,strength-compound,back,bodyweight-reps,both,3,82,true,NSCA,2.0.0,2025-11-30T19:52:21Z,2025-11-30T19:52:21Z,"{""tags"":[""upper-body"",""strength"",""compound"",""bodyweight"",""back"",""intermediate-friendly"",""unstable"",""functional"",""core"",""close-grip""],""estimatedDuration"":300,""caloriesPerMinute"":8,""searchKeywords"":[""тяга в trx узким хватом"",""trx row close grip"",""trx тяга узкая"",""suspension trainer row close"",""петли trx тяга узкая"",""нестабильная поверхность"",""unstable surface"",""функциональная тяга"",""functional row""],""localizations"":{""en"":{""name"":""TRX Row Close Grip"",""description"":""Bodyweight exercise targeting latissimus dorsi, rhomboids, middle deltoids, biceps using TRX suspension trainer with close grip. Performed standing with body leaning back, pulling body toward TRX handles with hands narrower than shoulders.""}}}"
